category,name,brand_name,cmr_price,internet_price,event_price,normal_price,link,description,image_url,local_image
audifonos,AUDIFONO H111 SILVER CON MICROFONO NEGRO l P/N: 981-000612,LOGITECH,,59.41,,,https://www.falabella.com.pe/falabella-pe/product/152690379/audifono-logitech-h111-silver-con-microfono-negro-l-p-n-981-000612/152690380,"DESCRIPCI�N:Los audífonos Logitech H111 son una opción asequible y versátil para quienes necesitan comunicación clara y cómoda en diversos dispositivos. Con un diseño estéreo y un micrófono giratorio de 180° que se ajusta para capturar la voz con precisión y minimizar el ruido de fondo, estos audífonos son ideales para llamadas, videoconferencias y multimedia. El cable de 235 cm proporciona la libertad de movimiento necesario para estirarse durante largas conversaciones. La compatibilidad con la mayoría de los sistemas operativos y plataformas, junto con su conector de 3,5 mm, asegura una conexión fácil y rápida con computadoras, smartphones y tablets.ESPECIFICACIONES TECNICAS:Longitud del cable: 2,35 mTipo de micrófono: UnidireccionalSensibilidad (audífono): 32 ohmiosSensibilidad (audífono): 100 dB +/- 3 dBSensibilidad (micrófono): -58 dBV/µBar, -38 dBV/Pa +/- 4 dBRespuesta de frecuencia (audífonos): 20 Hz - 20 kHzRespuesta de frecuencia (micrófono): 100 Hz - 16 KHzCompatibilidadWindows, macOS o ChromeOS y aplicaciones de llamadas populares.Certificación Works With Chromebook.Una toma de 3,5 mm*GARANTIA: 12 MESESCon garantía / Nueva Sellada en CajaSKU: SER42712Consulte por otros modelos y capacidades.Para otros destinos consultar el costo de envio.Verificar costo del envío solo si es necesario.Consultar disponibilidad de stock indicando marca del producto y modelo.",https://media.falabella.com/falabellaPE/152690380_01/public,imagenes/00034_AUDIFONO_H111_SILVER_CON_MICROFONO_NEGRO_l_PN_981-.jpg
audifonos,Audifono Hola Gatita Blanco,GENERICO,,,99,159,https://www.falabella.com.pe/falabella-pe/product/154043975/audifono-hola-gatita-blanco/154043977,"Sumérgete en un mundo de estilo y sonido con tus audífonos inalámbricos, que te ofrecen la combinación perfecta de diseño y tecnología. Conéctate sin esfuerzo gracias a su avanzada tecnología Bluetooth 5.4, garantizando una transmisión de audio fluida y sin interrupciones para tus playlists favoritas. Su diseño ear-clip, inspirado en tus personajes kawaii preferidos como Hola Gatita, te brinda una experiencia de uso cómoda y única, permitiéndote disfrutar de tu música con un toque de alegría personal mientras te acompaña en cada momento de tu día.<br>Disfruta de tu música sin cables y con una conexión estable gracias a la tecnología Bluetooth 5.4.Controla fácilmente tu audio y llamadas con los intuitivos comandos táctiles integrados en los auriculares.Sumérgete completamente en tu sonido favorito con la función de cancelación de ruido externo.Llévalos contigo a todas partes, son duraderos y resistentes al agua o al sudor, ideales para tu día a día.Asegura horas de reproducción continua gracias a la batería de larga duración y el estuche de carga portátil.",https://media.falabella.com/falabellaPE/154043977_01/public,imagenes/00035_Audifono_Hola_Gatita_Blanco.jpg
audifonos,Audifonos con cable y micrófono entrada Tipo C,GENERICO,,,19.90,29,https://www.falabella.com.pe/falabella-pe/product/145816649/Audifonos-con-cable-y-microfono-entrada-Tipo-C/145816650,"Experimenta la libertad de un sonido envolvente con estos audífonos con cable y micrófono entrada Tipo C. Ideales para tus videollamadas o disfrutar de tu música favorita, su diseño ergonómico te brinda comodidad y un ajuste seguro. Equipados con un altavoz grande de 14mm, estos audífonos garantizan una calidad de audio superior y una conexión estable para que cada nota cobre vida. Llévalos contigo a todas partes y disfruta de la versatilidad de su conectividad cableada.<br>Disfruta de un audio excepcional gracias a su altavoz de 14mm para una experiencia inmersiva.Gestiona fácilmente tu música y llamadas con el control de volumen y micrófono integrados.Obtén una conexión estable y una calidad de sonido superior a través de su entrada Tipo C.Llévalos cómodamente durante horas gracias a su diseño ergonómico que garantiza un ajuste seguro.Compatibilidad amplia con diversos dispositivos, convirtiéndolos en tu compañero de audio ideal.",https://media.falabella.com/falabellaPE/145816650_01/public,imagenes/00036_Audifonos_con_cable_y_micrófono_entrada_Tipo_C.jpg
audifonos,Audifonos con cable y micrófono entrada Aux.,GENERICO,,,14.90,29,https://www.falabella.com.pe/falabella-pe/product/145814685/Audifonos-con-cable-y-microfono-entrada-Aux./145814686,"Auriculares In-Ear 1Hora 1.25 AUT123 – Color Negro<br>Disfrutá de tu música, podcasts o llamadas con comodidad y estilo.Los auriculares 1Hora modelo AUT123 ofrecen un sonido claro, diseño ergonómico y compatibilidad universal para acompañarte en tu día a día.Diseño in-ear que se adapta cómodamente al oídoCable de 1.25 metros: libertad de movimientoConector universal (3.5 mm o USB, según modelo)Color Negro elegante y discretoIdeal para escuchar música, estudiar o hacer llamadas Livianos y fáciles de transportar¡Llevá el sonido con vos a todas partes!",https://media.falabella.com/FalabellaPEAndCO/NoImage/public,imagenes/00037_Audifonos_con_cable_y_micrófono_entrada_Aux.jpg
audifonos,AUDIFONOS BLUETOOTH INALÁMBRICOS,GENERICO,,,50,80,https://www.falabella.com.pe/falabella-pe/product/149738050/AUDIFONOS-BLUETOOTH-INALAMBRICOS/149738051,"Sumérgete en una experiencia de audio sin límites con estos audífonos Bluetooth inalámbricos. Diseñados para ofrecerte un sonido de alta calidad, fiel a cada detalle de tu música, podrás ajustar con precisión cada matiz gracias a su aplicación compatible. Su diseño moderno y color negro se adapta a tu estilo, brindándote la libertad de movimiento que necesitas. Disfruta de la comodidad de las llamadas con manos libres y activa el asistente de voz en cualquier momento. Llévalos a tus entrenamientos más intensos o bajo la lluvia ligera, ya que cuentan con resistencia al sudor y salpicaduras con clasificación IPX4. Prepárate para una conexión estable y un rendimiento excepcional en cualquier lugar.<br>Disfruta de un sonido inmersivo y fiel a la grabación original gracias a su compresión de audio de alta calidad.Personaliza tu experiencia auditiva ajustando el sonido con precisión a través de la aplicación compatible.Mantente conectado por más tiempo con hasta 5 horas de conversación o música, y 180 horas en modo de espera.Realiza llamadas con total libertad y activa tu asistente de voz de manera sencilla con su función manos libres.Entrena o sal a la calle sin preocupaciones, con resistencia al sudor y salpicaduras IPX4 para mayor durabilidad.",https://media.falabella.com/falabellaPE/149738051_01/public,imagenes/00038_AUDIFONOS_BLUETOOTH_INALÁMBRICOS.jpg
audifonos,Audifonos De Alta Calidad Sonido Bass,GENERICO,,,22,32,https://www.falabella.com.pe/falabella-pe/product/146314379/Audifonos-De-Alta-Calidad-Sonido-Bass/146314381,"Sumérgete en un mundo de sonido de alta fidelidad con los Audífonos de Alta Calidad Sonido Bass GENERICO. Experimenta graves profundos y agudos nítidos que te transportarán a otra dimensión musical. Diseñados para la comodidad y el rendimiento, estos auriculares in-ear son el compañero perfecto para tu día a día, ya sea escuchando tu playlist favorita o respondiendo llamadas con manos libres.<br>Conectividad Bluetooth 4G: Disfruta de la libertad inalámbrica y una conexión estable con tus dispositivos Android.<br>Sonido Envolvente: Aislamiento de ruido externo para una experiencia auditiva inmersiva y de alta calidad.<br>Comodidad Ergonómica: Auriculares in-ear diseñados para un ajuste seguro y confortable, incluso durante largas sesiones de uso.<br>Micrófono Integrado: Controla tu música y responde llamadas fácilmente con el micrófono incorporado y el cable de 1.5m.<br>Estilo y Practicidad: Diseño elegante y compacto, ideal para llevar tu música a donde quiera que vayas. Garantía de 1 mes.<br>OBI DESCRIPTION EMOTIONAL",https://media.falabella.com/falabellaPE/146314381_01/public,imagenes/00039_Audifonos_De_Alta_Calidad_Sonido_Bass.jpg
smartwatches,RELOJ SMARTWATCH ULTRA 7EN1 CORREAS INTERCAMBIABLES UNISEX,GENERICO,81.90,,87,139,https://www.falabella.com.pe/falabella-pe/product/155635500/reloj-smartwatch-ultra-7-en-1-correas-intercambiables/155635501,"¡Haz que cada día cuente con el Smartwatch Ultra 7 en 1 y lleva tu experiencia tecnológica al siguiente nivel!<br>Imágenes y colores referenciales<br>Comunicación Mejorada: Haz y recibe llamadas, así como notificaciones de redes sociales, mediante la conexión Bluetooth con tu smartphone (Es recomendable escanear el código QR y descargar la aplicación, luego vincularla)<br>Información Actualizada: Mantente informado sobre el clima directamente en tu muñeca.<br>Es recomendable escanear el código QR y descargar la aplicación, luego vincularla<br>Monitoreo de Salud: Vigila tu presión arterial, oxigenación en la sangre y frecuencia cardíaca.<br>Seguimiento de Actividad: Registra la distancia recorrida, las calorías quemadas y tus patrones de sueño.<br>Durabilidad: Cuenta con certificación IP67, haciéndolo resistente al agua.<br><iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/RKX5D2cGHF4?si=Cwbe1aER6Lxt2XZs"" title=""YouTube video player"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",https://media.falabella.com/falabellaPE/155635501_01/public,imagenes/00040_RELOJ_SMARTWATCH_ULTRA_7EN1_CORREAS_INTERCAMBIABLE.jpg
smartwatches,RELOJ SMARTWATCH ULTRA 7EN1 CORREAS INTERCAMBIABLES UNISEX,GENERICO,81.90,,87,139,https://www.falabella.com.pe/falabella-pe/product/155635563/reloj-smartwatch-ultra-7-en-1-correas-intercambiables/155635564,"¡Haz que cada día cuente con el Smartwatch Ultra 7 en 1 y lleva tu experiencia tecnológica al siguiente nivel!<br>Imágenes y colores referenciales<br>Comunicación Mejorada: Haz y recibe llamadas, así como notificaciones de redes sociales, mediante la conexión Bluetooth con tu smartphone (Es recomendable escanear el código QR y descargar la aplicación, luego vincularla)<br>Información Actualizada: Mantente informado sobre el clima directamente en tu muñeca.<br>Es recomendable escanear el código QR y descargar la aplicación, luego vincularla<br>Monitoreo de Salud: Vigila tu presión arterial, oxigenación en la sangre y frecuencia cardíaca.<br>Seguimiento de Actividad: Registra la distancia recorrida, las calorías quemadas y tus patrones de sueño.<br>Durabilidad: Cuenta con certificación IP67, haciéndolo resistente al agua.<br><iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/RKX5D2cGHF4?si=Cwbe1aER6Lxt2XZs"" title=""YouTube video player"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",https://media.falabella.com/falabellaPE/155635564_01/public,imagenes/00041_RELOJ_SMARTWATCH_ULTRA_7EN1_CORREAS_INTERCAMBIABLE.jpg
smartwatches,RELOJ SMARTWATCH ULTRA 7EN1 CORREAS INTERCAMBIABLES UNISEX,GENERICO,81.90,,87,139,https://www.falabella.com.pe/falabella-pe/product/151061673/reloj-smartwatch-ultra-7-en-1-correas-intercambiables/151061674,"Transforma tu día a día con este Smartwatch Ultra 7 en 1, el compañero inteligente que eleva tu experiencia tecnológica al máximo. Disfruta de su pantalla AMOLED de 2.01 pulgadas, que te brinda una visualización clara y vibrante de todas tus notificaciones y mediciones de salud, como el oxígeno en sangre. Su resistencia al agua IP67 te permite usarlo sin preocupaciones, mientras que sus 48 horas de autonomía te mantienen conectado por más tiempo, permitiéndote vivir al máximo cada momento de tu rutina.<br>Mantente siempre conectado recibiendo llamadas y notificaciones de redes sociales directamente en tu muñeca vía Bluetooth.Cuida tu bienestar con el monitoreo de oxígeno en sangre y frecuencia cardíaca que te ayuda a llevar un estilo de vida más saludable.Explora nuevos estilos con las 7 correas intercambiables que se adaptan a cada ocasión, desde el deporte hasta tu look diario.Lleva un registro completo de tu actividad física, midiendo distancia recorrida, calorías quemadas y tus patrones de sueño.Despierta con la función de alarma y consulta el pronóstico del clima para planificar tu día con antelación.",https://media.falabella.com/falabellaPE/151061674_01/public,imagenes/00042_RELOJ_SMARTWATCH_ULTRA_7EN1_CORREAS_INTERCAMBIABLE.jpg
smartwatches,Smart Watch Poounur KW281A pantalla AMOLED 2.01 IP68,GENERICO,,,289,399,https://www.falabella.com.pe/falabella-pe/product/155643575/smart-watch-poounur-kw281a-pantalla-amoled-2-01-ip68/155643576,"PRODUCTO DISPONIBLE PARA ENTREGA INTERNACIONALSmart Watch Poounur KW281A pantalla AMOLED 2.01 IP68DESCRIPCION DEL PRODUCTO:Smart Watch Poounur KW281A con pantalla curva AMOLED de 2.01 pulgadas que ofrece colores vivos y amplio aangulo de visiaan. Su diseaao ergonaamico y resistente con certificaciaan IP68 lo hace ideal para uso diario y deportes acuaaticos hasta 30 metros. Cuenta con 100 modos deportivos, seguimiento preciso de actividad faasica como distancia, pasos, caloraaas y minutos activos. Monitoriza salud en tiempo real con sensores de ritmo cardaaaco, sueaao y estraas. Permite llamadas Bluetooth y notificaciones de apps como WhatsApp, Instagram y Facebook en la muaaeca. Bateraaa de larga duraciaan, hasta 57 daaas de uso taapico, y carga magnaatica raapida. Correa de silicona caamoda y cuerpo metaalico ligero, apto para hombres, mujeres y jaavenes. Compatible con Android 5.0 e iOS 9.0. Ideal para fitness, estilo y conectividad.QUIÉNES SOMOSSomos VYSEGLOBAL, especialistas en e-commerce global.Traemos productos de Estados Unidos para que los recibas en tu casa sin complicaciones.No tienes que viajar ni pedirlo a un amigo para tenerlo.Nosotros lo importamos por ti.ESTE PRODUCTO SE VENDE TODOS LOS DÍAS POR UNA RAZÓN- Es nuevo y original- Se importa directamente desde Estados Unidos- Llega rápido a tu domicilio con seguimiento- Tienes soporte antes y después de la compraA TENER EN CUENTA: PRODUCTOS IMPORTADOS- Al provenir de Estados Unidos, es posible que los manuales, sistemas operativos o teclados vengan en idioma inglés.- Los electrodomésticos o dispositivos electrónicos pueden venir con enchufes o voltaje de 110V. De ser así, vas a necesitar un transformador de 220V a 110V (no incluido) para usarlos en Perú sin dañarlos.- Este tipo de fallo no tiene cobertura ni devolucion.EVITA PROBLEMAS. COMPRA SEGURO.Este producto es enviado por especialistas en e-commerce internacional.No improvises. No corras riesgos. Compra con respaldo.PROCESO DE COMPRA SIMPLE1) Compras en Falabella2) Nosotros lo despachamos desde Estados Unidos3) Te enviamos el seguimiento4) Lo recibes en tu casaRECOMENDACIÓNEste es un producto de alta rotación.Si lo necesitas, es mejor asegurarlo ahora y evitar esperas o faltantes.¿TIENES ALGUNA DUDA O ESTÁS BUSCANDO UN PRODUCTO QUE NO ESTÁ PUBLICADO?Puedes consultarnos por esta publicación y lo cotizamos.Respondemos rápido.",https://media.falabella.com/falabellaPE/155643576_01/public,imagenes/00043_Smart_Watch_Poounur_KW281A_pantalla_AMOLED_201_IP6.jpg
smartwatches,Smartwatch AEAC AR01 1.32 AMOLED Llamadas 110 Deportes,GENERICO,,,349,459,https://www.falabella.com.pe/falabella-pe/product/155618070/smartwatch-aeac-ar01-1-32-amoled-llamadas-110-deportes/155618071,"PRODUCTO DISPONIBLE PARA ENTREGA INTERNACIONALSmartwatch AEAC AR01 1.32 AMOLED Llamadas 110 DeportesDESCRIPCION DEL PRODUCTO:El Smartwatch AEAC AR01 cuenta con una pantalla AMOLED de 1.32 pulgadas que ofrece imagenes natidas y gran respuesta tactil. Permite realizar y recibir llamadas gracias a su micrafono y altavoz de alta definician, ademas de integrar asistente de voz para comandos rapidos. Monitorea tu salud con medician de oxageno en sangre, frecuencia cardaaca, estras y analisis de sueao. Disfruta de hasta 10 daas de bateraa con solo 2 horas de carga. Incluye 110 modos deportivos y resistencia al agua 3ATM, ideal para natacian y actividades al aire libre. Personaliza tu reloj con mas de 200 caratulas o tus propias fotos. Peso 0,17 kg. Dimensiones 28 x 9 x 2 cm aprox. Incluye garantaa de 5 aaos y polatica de devolucian de 30 daas. Ideal para quienes buscan un reloj inteligente completo, resistente y con excelente autonomaa. Palabras clave smartwatch, AEAC, AR01, llamadas, AMOLED, deportes, salud, resistente al agua.QUIÉNES SOMOSSomos VYSEGLOBAL, especialistas en e-commerce global.Traemos productos de Estados Unidos para que los recibas en tu casa sin complicaciones.No tienes que viajar ni pedirlo a un amigo para tenerlo.Nosotros lo importamos por ti.ESTE PRODUCTO SE VENDE TODOS LOS DÍAS POR UNA RAZÓN- Es nuevo y original- Se importa directamente desde Estados Unidos- Llega rápido a tu domicilio con seguimiento- Tienes soporte antes y después de la compraA TENER EN CUENTA: PRODUCTOS IMPORTADOS- Al provenir de Estados Unidos, es posible que los manuales, sistemas operativos o teclados vengan en idioma inglés.- Los electrodomésticos o dispositivos electrónicos pueden venir con enchufes o voltaje de 110V. De ser así, vas a necesitar un transformador de 220V a 110V (no incluido) para usarlos en Perú sin dañarlos.- Este tipo de fallo no tiene cobertura ni devolucion.EVITA PROBLEMAS. COMPRA SEGURO.Este producto es enviado por especialistas en e-commerce internacional.No improvises. No corras riesgos. Compra con respaldo.PROCESO DE COMPRA SIMPLE1) Compras en Falabella2) Nosotros lo despachamos desde Estados Unidos3) Te enviamos el seguimiento4) Lo recibes en tu casaRECOMENDACIÓNEste es un producto de alta rotación.Si lo necesitas, es mejor asegurarlo ahora y evitar esperas o faltantes.¿TIENES ALGUNA DUDA O ESTÁS BUSCANDO UN PRODUCTO QUE NO ESTÁ PUBLICADO?Puedes consultarnos por esta publicación y lo cotizamos.Respondemos rápido.",https://media.falabella.com/falabellaPE/155618071_01/public,imagenes/00044_Smartwatch_AEAC_AR01_132_AMOLED_Llamadas_110_Depor.jpg
smartwatches,"SMARTWATCH DTS DIAMOND DOBLE CORREA PANTALLA AMOLED ,COLOR PLATA",GENERICO,150.90,,159,199,"https://www.falabella.com.pe/falabella-pe/product/143042089/SMARTWATCH-DTS-DIAMOND-DOBLE-CORREA-PANTALLA-AMOLED-,COLOR-DORADO/143042091","El smartwatch DTS Diamond en color plateado, un dispositivo de última generación lanzado en 2024, te permite mantenerte siempre conectado y gestionar tu día a día con total facilidad. Con su pantalla AMOLED de 1.43 pulgadas y resolución HD+, disfrutarás de una visualización clara y vibrante de tus notificaciones y datos. Compatible con Android y con conectividad Bluetooth, este reloj inteligente te ofrece hasta 72 horas de autonomía gracias a su carga rápida, acompañándote en cada momento. Realiza y recibe llamadas directamente desde tu muñeca, controla tu salud con su monitor de ritmo cardíaco integrado y personaliza su diseño con las dos correas intercambiables, adaptándose a tu estilo de vida activo y moderno.<br>Disfruta de una visión excepcional en todo momento con su pantalla AMOLED de 1.43 pulgadas que ofrece colores vivos y gran nitidez.Mantente conectado y realiza tus llamadas con la comodidad de su altavoz de buena potencia, directamente desde tu muñeca.Acompaña tu rutina sin interrupciones con hasta 72 horas de autonomía y su práctica carga rápida, ideal para tu día a día.Controla tu bienestar con el sensor de ritmo cardíaco integrado y monitorea tu actividad física para alcanzar tus metas.Personaliza tu estilo para cada ocasión gracias a las dos correas intercambiables de acero que se adaptan a tu gusto.",https://media.falabella.com/falabellaPE/143042091_01/public,imagenes/00045_SMARTWATCH_DTS_DIAMOND_DOBLE_CORREA_PANTALLA_AMOLE.jpg
smartwatches,Smartwatch KW73mini con Accesorios de Brillantes,GENERICO,,,85,112,https://www.falabella.com.pe/falabella-pe/product/153549613/smartwatch-kw73mini-con-accesorios-de-brillantes/153549615,"Con este genial smartwatch podrás tener varias características de tu celular al alcance de tu muñeca. Realiza llamadas, recibe notificaciones, monitorea tus signos vitales, y más con este reloj inteligente.<br>Además, viene con 3 correas, un collar, una pulsera y un par de aretes para que puedas complementarlo a tu outfit diario y siempre vayas con estilo.<br>CARACTERÍSTICAS:Modelo: KW73 miniCompatible Android/iOSLlamadas mediante bluetoothNotificaciones de appsDuración batería: 1-2 díasConexión BluetoothControl músicaCámara remotaDespertadorCalculadoraContador de caloríasSedentarismoCronómetroViene con: 3 Correas de silicona, 1 Pulsera, 1 Collar, 1 par de aretes, 1 Cable cargadorColores: Rosado, negro y beige",https://media.falabella.com/falabellaPE/153549616_01/public,imagenes/00046_Smartwatch_KW73mini_con_Accesorios_de_Brillantes.jpg
smartwatches,SMARTWATCH DTS DIAMOND COLOR DORADO DOBLE CORREA,GENERICO,,,159,199,https://www.falabella.com.pe/falabella-pe/product/140934953/SMARTWATCH-DTS-DIAMOND-COLOR-DORADO-DOBLE-CORREA/140934954,"APLICACIÓN : WEARPRO Altavoz de buena potencia. Recibe y realiza llamadas desde el smartwatch.Tiene múltiples fondos de pantalla muy atractivos y posee una rueda giratoria para variar los fondos.Pantalla AMOLED 1.43” AMOLED 360*360.La memoria ROM/RAM 128 MB.pagos Alipay por QRBatería de 290 mah buen tiempo de duración. Doble Botón diseño deportivo.Personalizar el fondo de pantalla desde tu cecular.Las Correas son Intercambiables.Cable de Carga Magnética rápida. Clasificación IPX7 impermeable a prueba de agua.Recibe todas las notificaciones de tus redes sociales,sms. Plástico (ABS+IML)+Aleación de zincSincroniza Agenda telefónica y registra las llamadas. Medida de pasos, Calorías, ritmo cardíaco, tiempo, velocidad para distintos múltiples deportes que realices. Mide ritmo cardíaco Monitoreo de sedentarismo, sueño.Ritmo Cardiaco ,presión arterial ,oxímetro.Calculadora Control de cámara,toma de fotos remotas.Control remoto de música.asistente de voz.Alarma.Calendario.COLORES : DORADO",https://media.falabella.com/falabellaPE/140934954_01/public,imagenes/00047_SMARTWATCH_DTS_DIAMOND_COLOR_DORADO_DOBLE_CORREA.jpg
smartwatches,Smartwatch DT 7 Reloj Plus Generación 7,GENERICO,,,49.89,129.90,https://www.falabella.com.pe/falabella-pe/product/146707431/Smartwatch-DT-7-Reloj-Plus-Generacion-7/146707432,"Eleva tu día a día con el Smartwatch DT 7 Reloj Plus Generación 7, un compañero esencial que combina estilo y funcionalidad. Experimenta la comodidad de su pantalla IPS de 1.8 pulgadas, que te brinda una visualización clara y nítida de tus notificaciones y métricas, mientras su batería de larga duración te acompaña hasta por 5 días. Con monitoreo de ritmo cardíaco, presión arterial y seguimiento de movimiento GPS, este smartwatch es tu aliado perfecto para mantener un estilo de vida activo y conectado, permitiéndote gestionar llamadas y música directamente desde tu muñeca.<br>Disfruta de una interfaz personalizable y fluida con su perilla multifunción y la pantalla IPS de alta resolución.Mantente conectado y al tanto de tus mensajes y llamadas con la conectividad Bluetooth 5.0, compatible con Android.Monitorea tu salud con precisión gracias a sus sensores integrados de oxímetro, ritmo cardíaco y presión arterial.Realiza un seguimiento detallado de tus actividades físicas y rutas con el GPS integrado para un control exhaustivo de tu rendimiento.Aprovecha funciones adicionales como la carga inalámbrica y la billetera digital para una experiencia moderna y sin complicaciones.",https://media.falabella.com/falabellaPE/146707432_01/public,imagenes/00048_Smartwatch_DT_7_Reloj_Plus_Generación_7.jpg
smartwatches,Smartwatch Reloj Inteligente Naranja Smarttime Hombre Sr02 Naranja 1020211,SUNTIME,,,227.43,324.90,https://www.falabella.com.pe/falabella-pe/product/126204263/SMARTWATCH-RELOJ-INTELIGENTE-NARANJA-SMARTTIME-HOMBRE-SR02-SUNTIME/126204264,"SMARTWATCH RELOJ INTELIGENTE NARANJA SMARTTIME HOMBRE SR02 SUNTIME 1020211 Masculino naranja ACUATICO,CUERO,HOMBRE,SMART TIME,⚠️ stock-bajo .sx-wrap{max-width:900px;margin:0 auto;color:#222;line-height:1.6;font-size:16px}.sx-grid{display:grid;grid-template-columns:1fr 1fr;gap:14px}.sx-col{display:flex;flex-direction:column;gap:14px}.sx-card{border:1px solid #e5e7eb;border-radius:12px;padding:14px;background:#fff;box-shadow:0 1px 0 rgba(0,0,0,.03)}.sx-tag{display:inline-block;background:#000;color:#fff;border-radius:8px;padding:7px 10px;font-size:13px;letter-spacing:.5px;margin:0 0 10px}.sx-ul{margin:10px 0 0 18px}.sx-lead{font-weight:800;text-align:center;font-size:18px;margin:8px 0 16px;letter-spacing:.2px;text-transform:uppercase}@media(max-width:768px){.sx-grid{grid-template-columns:1fr}.sx-wrap{font-size:15px}}OTROS DETALLES10 Fondos de pantalla por defecto Perilla como botón: Encendido. Opciones de Apagado, Restauración de fábrica y reinicio, si se sostiene unos segundos. Volver al inicio si estás en alguna programación. - Perillla: sirve para acceder a menú de las funciones y también volver atrás. Presión sostenía por unos tres segundos permite apagar, reiniciar y llamada de emergencia. - Botón derecho: Permite ver todas las funciones que estan abiertas en segundo plano. Presión sostenía por tres segundos activa asistente de voz. - Botón Izquierdo: Acceso rápido a función deportes Si se sostiene presionado por tres segundos se activa la ocasión respirar.Menú de llamada: Agenda, sincronizar contactos y usando el símbolo + agregue y seleccione los contactos que deseas visualizar. Registro de llamadas Dial / Teclado numéricoNotificaciones de app RRSS que cuente en su celular: SMS Facebook WhatsApp Instagram Gmail YoutubeDeportes: Correr, Cinta de correr, Caminar, Ciclismo, Subida, Baloncesto, Bádminton, Fútobol, Yoga. Entrenamiento, PersonalizadosPodómetro: Contador de actividad del día. Número de pasos, distancia y caloriasRitmo cardiaco y estrés muestra las pulsaciones por minutoDormir: Entrega un informe del tiempo y la calidad de sueño. Sueño profundo, sueño ligero y sobria.Salud: Presión sanguínea o presión arterial Oxígeno en sangreAlarma Música Clima Fotografía cámara bluetooth Ubicar teléfono Remotos de videoRelojes mundial (4 zonas horarias extra) Cronómetro, calculadora, temporizador y calendario.Cambiar Fondos de pantalla de reloj: Mediante la app usa la opción “Marcar” para cambiar la imagen de fondo del reloj. Sólo cambia el modo de visualizar la hora, el menú y las demás vistas permanecen igualSmartwatch de correa de goma (Con altavoz y micrófono para llamadas) Manual de uso con QR para descarga de App. Cargador magnético a USB Caja Publicitarios de la marcaVISTAS DE INICIOMULTIMEDIALIFESTYLECUALIDADESINCLUYE",https://media.falabella.com/falabellaPE/126204264_01/public,imagenes/00049_Smartwatch_Reloj_Inteligente_Naranja_Smarttime_Hom.jpg
consolas,Consola Eibar Madera,BASEMENT HOME,,"1,499",,,https://www.falabella.com.pe/falabella-pe/product/16187348/consola-eibar-madera/16187348,"La Consola Eibar de Madera BASEMENT HOME eleva el estilo de tu hogar con su diseño moderno y acabado barnizado que resalta la veta natural, convirtiéndola en el foco de atención de cualquier espacio. Con sus 120 cm de ancho y 30 cm de profundidad, ofrece una superficie ideal para exhibir tus objetos decorativos favoritos o como un práctico recibidor. Además, ya viene totalmente ensamblada, para que disfrutes de ella desde el primer momento, aportando un toque de elegancia y funcionalidad a tu ambiente.<br>Disfruta de la resistencia y durabilidad gracias a su estructura de madera sólida que garantiza una larga vida útil.Aprovecha su diseño compacto y elegante, ideal para decorar espacios pequeños como recibidores o pasillos, optimizando cada rincón.Agrega un toque distintivo a tu hogar con el sofisticado acabado barnizado, que protege la madera y realza su belleza natural.Benefíciate de su entrega totalmente ensamblada, lista para usar sin necesidad de herramientas ni complicaciones.Decora con libertad y estilo sobre su amplia superficie de 120 cm de ancho, perfecta para tus adornos, libros o plantas.",https://media.falabella.com/falabellaPE/16187348_1/public,imagenes/00050_Consola_Eibar_Madera.jpg
consolas,Colchón Cónsul Black 1.5 Plazas,PARAISO,,269,,279,https://www.falabella.com.pe/falabella-pe/product/119323473/Colchon-Consul-Black-1.5-Plazas/119323474,"Colchón Paraíso Cónsul Black 1.5 Plazas<br>El Colchón Paraíso Cónsul Black es sinónimo de durabilidad y calidad. Su diseño resistente y materiales de primera categoría aseguran que te acompañará durante años, manteniendo su forma y firmeza.<br>El colchón perfecto para ti<br>Es el colchón perfecto para quienes valoran el confort y la elegancia en su dormitorio. Descubre una nueva dimensión de descanso con el Colchón Paraíso Cónsul Black de 1.5 Plazas. Tu cuerpo y mente te lo agradecerán.",https://media.falabella.com/sodimacPE/418193X_01/public,imagenes/00051_Colchón_Cónsul_Black_15_Plazas.jpg
