category,name,brand_name,cmr_price,internet_price,event_price,normal_price,link,description,image_url,local_image
muebles,Dormitorio Europeo Tempo Plus Issey Niebla King,ROSEN,"3,099","3,169",,"5,049",https://www.falabella.com.pe/falabella-pe/product/20848708/dormitorio-europeo-tempo-plus-issey-niebla-king/20848708,"El Dormitorio Europeo Rosen Tempo Plus Issey Niebla King te ofrece el descanso y el estilo que mereces. Diseñado para tu confort, este dormitorio incorpora un colchón con relleno de resorte pocket que se adapta a tu cuerpo, asegurando un soporte óptimo. Su base dividida facilita el transporte y la instalación, mientras que el respaldo incluido completa un diseño armonioso para tu espacio personal. Transforma tu habitación en un santuario de relajación con este conjunto. Disfruta de noches de sueño reparador que te preparan para cada nuevo día.<br>Colchón King de 34 cm de altura con resortes pocket para un soporte individualizado y adaptable.Base dividida que simplifica el movimiento y la ubicación del dormitorio dentro de tu hogar.Material del mueble en madera para una estructura robusta y una estética cálida y duradera.Incluye respaldo integrado, brindando un elemento decorativo y de apoyo para tu comodidad.Dimensiones de 206 cm de ancho que ofrecen un amplio espacio para un descanso sin restricciones.",https://media.falabella.com/falabellaPE/20848708_1/public,imagenes/02008_Dormitorio_Europeo_Tempo_Plus_Issey_Niebla_King.jpg
muebles,Dormitorio Europeo Autonomy Land Issey 2 Plz,ROSEN,"1,829","1,879",,"3,549",https://www.falabella.com.pe/falabella-pe/product/20226924/dormitorio-europeo-autonomy-land-issey-2-plz/20226916,"Transforma tu descanso con el dormitorio ROSEN Autonomy Land Issey de 2 plazas, diseñado para ofrecerte el confort que mereces. Este conjunto incluye un colchón con relleno de resorte pocket que se adapta a tu cuerpo, una base resistente y un respaldo que completa la estética de tu espacio. Con una altura de colchón de 29 cm y un material de mueble de madera, este dormitorio fabricado en Perú garantiza durabilidad y estabilidad. Disfruta de la tranquilidad y el estilo que este dormitorio europeo aportará a tu hogar.<br>Experimenta un soporte personalizado gracias al colchón con relleno de resorte pocket, que distribuye el peso de manera uniforme.Disfruta de la robustez y el estilo duradero con la base y el respaldo fabricados en madera, ideales para tu descanso.Optimiza tu espacio con un dormitorio completo de 2 plazas que incluye colchón, base y cabecero, listo para usar.Añade un toque de elegancia y funcionalidad a tu habitación con un diseño europeo que realza cualquier decoración.Asegura tu inversión con una garantía de 12 meses directamente del proveedor, brindándote tranquilidad y confianza.",https://media.falabella.com/falabellaPE/20226924_10/public,imagenes/02009_Dormitorio_Europeo_Autonomy_Land_Issey_2_Plz.jpg
muebles,Dormitorio Acqua 2 Plz + Sofá Cama,FORLI,,679,,"1,219",https://www.falabella.com.pe/falabella-pe/product/20399329/dormitorio-acqua-2-plz-sofa-cama/20399329,"Renueva tu dormitorio con el elegante y confortable set Acqua de FORLI. Este completo dormitorio de 2 plazas, incluye un práctico sofá cama adicional, ideal para optimizar espacios y recibir visitas inesperadas. Disfruta de noches de descanso reparador gracias a su colchón con relleno de resortes, que brinda el soporte adecuado para tu cuerpo. El diseño moderno y acogedor del respaldo en madera, tapizado en jacquard, añade un toque de sofisticación a tu habitación, creando un ambiente relajante y placentero.<br>Disfruta de un descanso placentero con su colchón de resortes de alta calidad.<br>Optimiza tu espacio con el funcional sofá cama incluido en el set.<br>El respaldo de madera con tapiz en jacquard aporta elegancia y confort a tu dormitorio.<br>Su diseño de box tarima ofrece mayor estabilidad y durabilidad.<br>Listo para usar: No requiere armado, disfruta de tu nuevo dormitorio al instante.<br>OBI DESCRIPTION EMOTIONAL",https://media.falabella.com/falabellaPE/20399329_1/public,imagenes/02010_Dormitorio_Acqua_2_Plz__Sofá_Cama.jpg
muebles,Colchón Paraíso Royal Prince 2 Plazas Firme + 2 Almohadas Viscoelásticas,PARAISO,849,899,,"1,619",https://www.falabella.com.pe/falabella-pe/product/13892161/colchon-paraiso-royal-prince-2-plazas-firme-2-almohadas-viscoelasticas/13892161,"El colchón PARAISO Royal Prince Firme de 2 plazas te asegura un descanso reparador, diseñado para ofrecerte la firmeza que tu cuerpo necesita. Su relleno de resorte Pocket se adapta a tu contorno, mientras que su tela de punto hipoalergénica cuida tu piel, garantizando noches tranquilas y libres de molestias. Disfruta de un confort superior y despierta renovado cada mañana gracias a la calidad de este colchón, que incluye dos almohadas viscoelásticas para complementar tu experiencia de sueño.<br>Disfruta de un soporte excepcional gracias a su relleno de resorte Pocket que brinda firmeza.Máxima higiene y seguridad con su confección hipoalergénica de tela de punto.Experimenta un descanso completo con las dos almohadas viscoelásticas incluidas.Construcción robusta con tipo de estructura de espuma para mayor durabilidad.Garantía de 10 años que respalda la calidad superior de tu inversión.",https://media.falabella.com/falabellaPE/13892161_1/public,imagenes/02011_Colchón_Paraíso_Royal_Prince_2_Plazas_Firme__2_Alm.jpg
muebles,Ropero Amplio Trento 6 Puertas 2 Cajones 181x128x47cm,MICA,,299.90,,349.90,https://www.falabella.com.pe/falabella-pe/product/prod17390201/ropero-trento-6-puertas-2-cajones/882950375,"El ropero amplio Trento es la solución ideal para organizar tu dormitorio con estilo y funcionalidad. Fabricado con MDP de alta resistencia, este ropero cuenta con 6 puertas que ocultan un amplio espacio para colgar tu ropa y 2 cajones perfectos para accesorios. Sus dimensiones de 181x128x47cm lo hacen versátil para distintos espacios, brindándote la comodidad de tener todo en orden y al alcance de tu mano, transformando tu habitación en un refugio de tranquilidad.<br>Maximiza tu almacenamiento con este armario de 6 puertas y 2 cajones, ideal para mantener todo organizado.Su sólida construcción en MDP te asegura una durabilidad excepcional para el uso diario.Diseño en color blanco que se integra fácilmente a cualquier decoración de dormitorio, aportando luminosidad.Equipado con un sistema de apertura de bisagra en sus puertas para un acceso suave y silencioso.Disfruta de una garantía del proveedor de 12 meses, respaldando la calidad de tu nuevo mueble.",https://media.falabella.com/falabellaPE/882950375_1/public,imagenes/02012_Ropero_Amplio_Trento_6_Puertas_2_Cajones_181x128x4.jpg
muebles,Edredon Mink Con Sherpa,BASEMENT HOME,,"69.90,99.90",,"299.90,449.90",https://www.falabella.com.pe/falabella-pe/product/prod17701041/Edredon-Mink-Con-Sherpa/883022755,"Disfruta de la máxima suavidad y calidez con el edredón Mink con Sherpa BASEMENT HOME de 2 plazas, diseñado para transformar tu dormitorio en un santuario de descanso. Su composición con materiales de tacto suave y su relleno abrigador de 220 g te envolverán en una experiencia de confort inigualable, mientras que su durabilidad asegura noches acogedoras por mucho tiempo. Este edredón multicolor, además de aportar un estilo moderno y vibrante, te garantiza un descanso reparador para que cada mañana despiertes renovado y lleno de energía, listo para enfrentar el día con bienestar.<br>Sumérgete en una nube de suavidad gracias a la microfibra que brinda un tacto delicado y confortable.Experimenta una calidez constante con su relleno abrigador que te mantendrá cómodo en las noches más frescas.Diseño vibrante y moderno que realza la decoración de tu habitación, aportando un toque de color y estilo.Disfruta de un producto duradero y de fácil cuidado, confeccionado para resistir el uso diario y mantener su calidad.Despierta renovado cada mañana, gozando de un descanso profundo que mejora tu bienestar general.",https://media.falabella.com/falabellaPE/883022313_1/public,imagenes/02013_Edredon_Mink_Con_Sherpa.jpg
muebles,Juego de Sábanas Lisas 100% Algodón 200 Hilos,ROBERTA ALLEN,,"79.90,129.90",,"109.90,169.90",https://www.falabella.com.pe/falabella-pe/product/prod8810038/Juego-de-Sabanas-Lisas-100-Algodon-200-Hilos/880276389,"<div class=""fb-product-information-tab__copy__new""><div class=""fb-product-information-tab__banner separator""> <img src=""https://media.falabella.com/falabellaPE/inpage_media/MicrosoftTeams-image+(7)/w=1160"" alt=""""> <h3 class=""fb-cpy-bold""></h3> <p class=""fb-cpy-small"">Descubre una marca que refleja tu estilo único con productos de calidad y elegancia. </p> </div><div class=""fb-product-information-tab__picture-text separator""> <div class=""fb-product-information-tab__picture-text-first orderFix""> <h3 class=""fb-cpy-bold"">Decoración </h3> <p class=""fb-cpy-small"">Te invitamos a disfrutar de espacios que inspiran, que evocan emociones y que te conectan con tu capacidad de crear.</p> </div> <div class=""fb-product-information-tab__picture-text-second orderFix""> <img src=""https://media.falabella.com/falabellaPE/inpage_media/MicrosoftTeams-image+(11)/w=560"" alt=""""> </div> </div><div class=""fb-product-information-tab__picture-text separator""> <div class=""fb-product-information-tab__picture-text-first""> <img src=""https://media.falabella.com/falabellaPE/inpage_media/MicrosoftTeams-image+(9)/w=560"" alt=""""> </div> <div class=""fb-product-information-tab__picture-text-second""> <h3 class=""fb-cpy-bold"">Ropa de Cama</h3> <p class=""fb-cpy-small"">Nuestra colección de Ropa de Cama te ofrece una combinación perfecta de estilo y funcionalidad.</p> </div> </div><div class=""fb-product-information-tab__picture-text separator""> <div class=""fb-product-information-tab__picture-text-first orderFix""> <h3 class=""fb-cpy-bold"">Muebles</h3> <p class=""fb-cpy-small"">Te invitamos a crear espacios que reflejen tu estilo y te brinden comodidad dentro de tu sala, comedor, dormitorio, escritorio y terraza.</p> </div> <div class=""fb-product-information-tab__picture-text-second orderFix""> <img src=""https://media.falabella.com/falabellaPE/inpage_media/MicrosoftTeams-image+(10)/w=560"" alt=""""> </div> </div><div class=""fb-product-information-tab__picture-text separator""> <div class=""fb-product-information-tab__picture-text-first""> <img src=""https://media.falabella.com/falabellaPE/inpage_media/Enamel+Brush+(4)/w=560"" alt=""""> </div> <div class=""fb-product-information-tab__picture-text-second""> <h3 class=""fb-cpy-bold"">Menaje</h3> <p class=""fb-cpy-small"">Ofrecemos una amplia selección de productos de alta calidad para equipar tu cocina y mesa con estilo y practicidad. </p> </div> </div> </div>",https://media.falabella.com/falabellaPE/880276386_1/public,imagenes/02014_Juego_de_Sábanas_Lisas_100_Algodón_200_Hilos.jpg
muebles,Colchón Royal Dynasty 2 Plz + 2 Almohadas Viscoelásticas,PARAISO,"1,129","1,179",,"2,139",https://www.falabella.com.pe/falabella-pe/product/13892157/colchon-royal-dynasty-2-plz-2-almohadas-viscoelasticas/13892157,"El colchón PARAISO Royal Dynasty de 2 plazas te brinda un descanso inigualable y reparador, ideal para tu bienestar diario. Con un nivel de confort intermedio y un relleno de espuma que se adapta a tu cuerpo, este colchón de 135 cm de ancho y 190 cm de largo incluye un pillow top integrado que maximiza la sensación de suavidad. Además, pensando en tu comodidad total, viene acompañado de dos almohadas viscoelásticas que complementan perfectamente tu experiencia de sueño, garantizando noches de placidez.<br>Disfruta de un confort intermedio, ideal para un soporte equilibrado y adaptable a diversas preferencias de descanso.Experimenta una suavidad adicional gracias a su diseño Pillow Top, que añade una capa extra de acolchado en la superficie.Obtén un descanso completo con el relleno de espuma, que ofrece un soporte uniforme y duradero para tu cuerpo.Viene con 2 almohadas viscoelásticas que se amoldan a tu cabeza y cuello, optimizando la alineación de tu columna.Fabricado con una resistente tela de punto, asegurando una superficie suave al tacto y duradera para el uso diario.",https://media.falabella.com/falabellaPE/13892157_1/public,imagenes/02015_Colchón_Royal_Dynasty_2_Plz__2_Almohadas_Viscoelás.jpg
muebles,Ropero Salvador 3 Puertas Corredizas 2 Cajones con Espejo,MICA,,699,,"1,199",https://www.falabella.com.pe/falabella-pe/product/prod17390195/ropero-salvador-3-puertas-corredizas-2-cajones-con-espejo/882810904,"Organiza tu dormitorio con el ropero Salvador de MICA, la solución ideal para mantener tu ropa y accesorios en orden con estilo y funcionalidad. Este mueble robusto, fabricado en Brasil, cuenta con tres puertas corredizas que optimizan el espacio y dos cajones para guardar tus pertenencias, ofreciéndote hasta 45 kg de capacidad. Su diseño de 190 cm de alto por 170 cm de ancho se adapta perfectamente a tu habitación, brindando una estética moderna con su práctico espejo incorporado.<br>Disfruta de un diseño que ahorra espacio con sus 3 puertas corredizas, ideal para dormitorios de cualquier tamaño.Mantén tus objetos organizados en sus 2 cajones de fácil acceso, diseñados para la máxima comodidad en tu rutina diaria.Adquiere un mueble con la durabilidad de su material MDP, asegurando resistencia y una larga vida útil en tu hogar.Aprovecha su amplio espacio interior y peso máximo soportado de 45 kg para organizar toda tu ropa de manera eficiente.Completa tu habitación con un ropero funcional que incluye espejo, combinando utilidad y estilo en un solo lugar.",https://media.falabella.com/falabellaPE/882810905_1/public,imagenes/02016_Ropero_Salvador_3_Puertas_Corredizas_2_Cajones_con.jpg
muebles,Colchón Royal Prince Firme 1.5 Plz + 1 Almohada Viscoelástica,PARAISO,649,679,,"1,199",https://www.falabella.com.pe/falabella-pe/product/13892160/colchon-royal-prince-firme-1-5-plz-1-almohada-viscoelastica/13892160,"El colchón ROYAL PRINCE Firme de PARAISO, en tamaño de 1.5 plazas, está diseñado para ofrecerte un descanso reparador y saludable. Con una altura de 32 cm, este colchón firme asegura el soporte ideal para tu columna, distribuyendo uniformemente el peso corporal. Su relleno de espuma se adapta a tu figura, brindándote una superficie de descanso estable y duradera. Además, incluye una almohada viscoelástica para complementar tu experiencia de sueño. Sumérgete en la comodidad de una cama hipoalergénica y despierta cada mañana renovado, listo para enfrentar el día con energía.<br>Disfruta de un descanso firme y estable gracias a su diseño con relleno de espuma de alta densidad.Experimenta un sueño saludable, ya que su tejido de punto es hipoalergénico, ideal para tu bienestar.Siente el soporte adecuado con sus 32 cm de altura, brindando una postura correcta durante toda la noche.Completa tu experiencia de confort con la almohada viscoelástica incluida, diseñada para adaptarse a tu cuello.Invierte en tranquilidad con una garantía de 10 años que respalda la durabilidad y calidad de tu colchón.",https://media.falabella.com/falabellaPE/13892160_1/public,imagenes/02017_Colchón_Royal_Prince_Firme_15_Plz__1_Almohada_Visc.jpg
muebles,Ropero 6 Puertas 1 Cajon 1 Zapatera Castaño,CASA JOVEN,279,289,,349,https://www.falabella.com.pe/falabella-pe/product/145420078/ROPERO-6-PUERTAS-1-CAJ-1-ZAPATERA-CAST/145420079,Ropero 6 Puertas 1 Cajon 1 Zapatera Castaño,https://media.falabella.com/tottusPE/43553608_1/public,imagenes/02019_Ropero_6_Puertas_1_Cajon_1_Zapatera_Castaño.jpg
muebles,Ropero Perú 3 Puertas Corredizas 2 Cajones Con Espejo,MICA,,599,,"1,199",https://www.falabella.com.pe/falabella-pe/product/prod18400491/ropero-peru-3-puertas-corredizas-2-cajones-con-espejo/883488616,,https://media.falabella.com/falabellaPE/883488634_1/public,imagenes/02020_Ropero_Perú_3_Puertas_Corredizas_2_Cajones_Con_Esp.jpg
muebles,Colchon Pocket Star 2 Plz + 2 Almohadas + Protector,PARAISO,669,719,,"1,199",https://www.falabella.com.pe/falabella-pe/product/14450907/colchon-pocket-star-2-plz-2-almohadas-protector/14450907,<h4><b>Ficha del producto:</b></h4><ul>    <li>Incluye: Almohada y Protector</li>    <li>Modelo: POCKET STAR</li>    <li>País de origen: Perú</li>    <li>Garantía: 10 años</li>    <li>Condicion del producto: Nuevo</li>    <li>Marca: PRODUCTOS PARAISO</li>    <li>Tamaño de la cama: 2 plazas</li>    <li>Ancho: 135 cm</li>    <li>Alto: 30 cm</li>    <li>Largo: 190 cm</li>    <li>Nivel de confort: No aplica</li>    <li>Relleno del colchón: Resortes Pocket</li>    <li>Material del tapiz: Tela</li>    <li>Material: Tela de punto</li>    <li>Características: Pillow top</li>    <li>Sistema de ventilación: </li>    <li>Tipo de estructura: Espuma</li></ul>,https://media.falabella.com/falabellaPE/14450907_1/public,imagenes/02021_Colchon_Pocket_Star_2_Plz__2_Almohadas__Protector.jpg
muebles,Juego de Sábanas Lisas 100% Algodón 300 Hilos,BASEMENT HOME,,"119.90,189.90",,"149.90,239.90",https://www.falabella.com.pe/falabella-pe/product/prod8810035/juego-de-sabanas-lisas-100-algodon-300-hilos/880225677,"<div class=""fb-product-information-tab__copy__new""><div class=""fb-product-information-tab__banner separator""><br><img src=""https://media.falabella.com/falabellaPE/inpage_media/BASEMENT+HOME-LOGO/w=1160"" alt=""""><br><h3 class=""fb-cpy-bold"">La simpleza es la mejor sofisticación</h3><br><p class=""fb-cpy-small"">Productos elegantes, sobrios y nobles, para entregar sofisticación a la cotidianidad, con una visión contemporánea, un diseño actual y diferenciado, sin perder atemporalidad. </p><br></div><div class=""fb-product-information-tab__picture-text separator""><br><div class=""fb-product-information-tab__picture-text-first""><br><img src=""https://media.falabella.com/falabellaPE/inpage_media/BASEMENTHOME-1/w=2000,h=1360"" alt=""""><br></div><br><div class=""fb-product-information-tab__picture-text-second""><br><h3 class=""fb-cpy-bold""></h3><br><p class=""fb-cpy-small"">Con materialidades con foco en ofrecer una excelente calidad, ofrecemos productos durables.</p><br></div><br></div><div class=""fb-product-information-tab__picture-text separator""><br><div class=""fb-product-information-tab__picture-text-first orderFix""><br><h3 class=""fb-cpy-bold""></h3><br><p class=""fb-cpy-small"">A través de colores y diseños sofisticados, entregamos elegancia y sobriedad.</p><br></div><br><div class=""fb-product-information-tab__picture-text-second orderFix""><br><img src=""https://media.falabella.com/falabellaPE/inpage_media/BASEMENT-COMEDOR/w=1686,h=2000"" alt=""""><br></div><br></div><div class=""fb-product-information-tab__picture-text separator""><br><div class=""fb-product-information-tab__picture-text-first""><br><img src=""https://media.falabella.com/falabellaPE/inpage_media/BASEMENT-MUEBLES/w=1697,h=2000"" alt=""""><br></div><br><div class=""fb-product-information-tab__picture-text-second""><br><h3 class=""fb-cpy-bold"">Muebles</h3><br><p class=""fb-cpy-small"">Los mejores muebles para tu sala, comedor, dormitorio, escritorio y terraza.</p><br></div><br></div><div class=""fb-product-information-tab__pictures separator""><br><div class=""fb-product-information-tab__pictures-first""><br><img src=""https://media.falabella.com/falabellaPE/inpage_media/BASEMENT-BLANCO/w=1333,h=2000"" alt=""""><br><h3 class=""fb-cpy-bold"">Ropa de Cama</h3><br><p class=""fb-cpy-small"">Encuentra lo mejor en sábanas, edredones, cubrecamas, mantas y frazadas</p><br></div><br><div class=""fb-product-information-tab__pictures-second""><br><img src=""https://media.falabella.com/falabellaPE/inpage_media/BASEMENT-MENAJE/w=1631,h=2000"" alt=""""><br><h3 class=""fb-cpy-bold"">Cocina y Comedor</h3><br><p class=""fb-cpy-small"">Para equipar tu cocina y comedor encuentra los mejores utensilios y accesorios.</p><br></div><br></div><div class=""fb-product-information-tab__pictures separator""><br><div class=""fb-product-information-tab__pictures-first""><br><img src=""https://media.falabella.com/falabellaPE/inpage_media/BASEMENT-REGALERIA/w=2000,h=1333"" alt=""""><br><h3 class=""fb-cpy-bold"">Regalería</h3><br><p class=""fb-cpy-small"">Para decorar tus espacios tenemos marcos de fotos, velas, canastos, adornos, espejos, flores, plantas y más.</p><br></div><br><div class=""fb-product-information-tab__pictures-second""><br><img src=""https://media.falabella.com/falabellaPE/inpage_media/BASEMENT-ALFOMBRAS/w=400,h=400"" alt=""""><br><h3 class=""fb-cpy-bold"">Alfombras</h3><br><p class=""fb-cpy-small"">El complemento perfecto para tus espacios, encuentra lo mejor en alfombras.</p><br></div><br></div><div class=""fb-product-information-tab__pictures separator""><br><div class=""fb-product-information-tab__pictures-first""><br><img src=""https://media.falabella.com/falabellaPE/inpage_media/BASEMENT-CABECERAS+Y+VELADORES/w=560"" alt=""""><br><h3 class=""fb-cpy-bold"">Cabeceras y Veladores</h3><br><p class=""fb-cpy-small"">Descubre lo mejor en cabeceras y veladores para tu habitación.</p><br></div><br><div class=""fb-product-information-tab__pictures-second""><br><img src=""https://media.falabella.com/falabellaPE/inpage_media/BASEMENT-CORTINAS/w=400,h=400"" alt=""""><br><h3 class=""fb-cpy-bold"">Cortinas</h3><br><p class=""fb-cpy-small"">Encuentra la mejor variedad de cortinas. Persianas, rollers, black out, screen, decorativas, lo mejor para tu hogar.</p><br></div><br></div><div class=""fb-product-information-tab__picture-text separator""><br><div class=""fb-product-information-tab__picture-text-first orderFix""><br><h3 class=""fb-cpy-bold""></h3><br><p class=""fb-cpy-small"">Asegúrate de medir bien los espacios para que el producto luzca como esperas en tu hogar. Revisa en detalle las medidas, el espacio dónde irá y los accesos por donde tendremos que pasar para dejarlo en su lugar.</p><br></div><br><div class=""fb-product-information-tab__picture-text-second orderFix""><br><img src=""https://media.falabella.com/falabellaPE/inpage_media/MUEBLES-1/w=350,h=199"" alt=""""><br></div><br></div><div class=""fb-product-information-tab__picture-text separator""><br><div class=""fb-product-information-tab__picture-text-first""><br><img src=""https://media.falabella.com/falabellaPE/inpage_media/ARMADO/w=571,h=197"" alt=""""><br></div><br><div class=""fb-product-information-tab__picture-text-second""><br><h3 class=""fb-cpy-bold"">¿Tu producto requiere el servicio de armado?</h3><br><p class=""fb-cpy-small"">Evita que tus muebles se dañen; deja que un experto los arme por ti. Por eso, contamos con un Servicio de Armado, al que puedes acceder de esta forma:<br>1) Al momento de comprar tu mueble, agrega el servicio a tu bolsa de compras.<br>2) Recibirás en tu domicilio una caja sellada con el mueble desarmado.<br>3) Debes solicitar el armado, llamando al 01 602-0000, opción 3, de lunes a viernes entre las 09:00 y 19:00 horas.<br>4) Falabella coordinará una visita según la disponibilidad. El horario de visitas es de lunes a domingo de 08:00 a 20:00 horas.<br>Debes tener en cuenta:<br>- El producto debe estar sellado en su caja original para la revisión del técnico.<br>- El mueble debe estar ubicado en el lugar de armado y debe existir el espacio necesario para su correcto ensamblaje.<br>- El costo del servicio dependerá de la complejidad del mismo.<br>- El servicio de armado es válido para todo el Perú.<br>- Evitar la presencia de niños mientras se realizará el armado.</p><br></div><br></div> </div>",https://media.falabella.com/falabellaPE/880225677_01/public,imagenes/02022_Juego_de_Sábanas_Lisas_100_Algodón_300_Hilos.jpg
muebles,Dormitorio Royal Prince Firme King + 2 Almohadas Viscoelásticas,PARAISO,"2,199","2,299",,"4,139",https://www.falabella.com.pe/falabella-pe/product/prod17350137/dormitorio-royal-prince-firme-king-2-almohadas-viscoelasticas/16550180,"Sumérgete en el lujo y la comodidad con el dormitorio Royal Prince Firme King de PARAISO, diseñado para transformar tu descanso en una experiencia sublime. Este conjunto, que incluye un box tarimas dividido y un cabecero de madera, te ofrece un soporte firme y constante gracias a su colchón con resortes Pocket, asegurando noches de sueño reparador. Complementa tu bienestar con las dos almohadas viscoelásticas incluidas, que se adaptan a la forma de tu cabeza para una ergonomía perfecta, invitándote a disfrutar cada amanecer con una sensación de completa revitalización.<br>Disfruta de un soporte excepcional que se adapta a tu cuerpo gracias al colchón King con resortes Pocket.Experimenta la firmeza ideal para un descanso óptimo, manteniendo tu columna alineada toda la noche.Personaliza tu espacio con un cabecero de madera elegante, añadiendo un toque distintivo a tu habitación.Maximiza la estabilidad y durabilidad con la base de box tarimas dividida, fácil de transportar y armar.Relaja tu cervical con las almohadas viscoelásticas, diseñadas para brindarte un confort adaptativo.",https://media.falabella.com/falabellaPE/16550168_1/public,imagenes/02023_Dormitorio_Royal_Prince_Firme_King__2_Almohadas_Vi.jpg
muebles,Ropero 7 Puertas 1 Cajón Fendy Arena 177x137x38 cm,CASA BONITA,,299,,,https://www.falabella.com.pe/falabella-pe/product/150538326/puertas-cajones-repisas-xx-cm/150538327,,https://media.falabella.com/sodimacPE/9180990_001/public,imagenes/02024_Ropero_7_Puertas_1_Cajón_Fendy_Arena_177x137x38_cm.jpg
muebles,Juego de Sábanas Lisas 100% Algodón 180 Hilos,MICA,,"69.90,109.90",,"89.90,139.90",https://www.falabella.com.pe/falabella-pe/product/prod8810039/Juego-de-Sabanas-Lisas-100-Algodon-180-Hilos-Mica/881225143,"Renueva tu dormitorio con el juego de sábanas MICA de 180 hilos, diseñadas para brindarte un descanso inigualable. Confeccionadas con 100% algodón, estas sábanas lisas en un relajante tono verde ofrecen una suavidad excepcional y una transpirabilidad que mejora la calidad de tu sueño. Disfruta de la comodidad y el estilo que transformarán tu cama en un oasis de tranquilidad, ideal para noches de descanso profundo y reparador.<br>Experimenta la suavidad superior del 100% algodón que acaricia tu piel para un confort inigualable.Disfruta de la resistencia y durabilidad que ofrece su tejido de 180 hilos, diseñado para perdurar.Dale un toque de serenidad a tu espacio con el elegante color verde liso que se adapta a cualquier decoración.Incluye fundas de almohada a juego para una presentación completa y armoniosa de tu cama.Transforma tu descanso con la calidad y el confort que un juego de sábanas de puro algodón puede ofrecerte.",https://media.falabella.com/falabellaPE/883480793_1/public,imagenes/02025_Juego_de_Sábanas_Lisas_100_Algodón_180_Hilos.jpg
muebles,Colchón Majestic Black 2 Plazas,PARAISO,,299,,389,https://www.falabella.com.pe/falabella-pe/product/127669366/colchon-majestic-black-2-plazas/127669367,Colchon Majestic Black 2 Plazas,https://media.falabella.com/tottusPE/43233930_1/public,imagenes/02026_Colchón_Majestic_Black_2_Plazas.jpg
muebles,Dormitorio Majestic Black 2 Plazas + 2 Almohadas + Protector,PARAISO,629,649,,799,https://www.falabella.com.pe/falabella-pe/product/128102277/dormitorio-majestic-black-2-plazas-2-almohadas-protector/128102278,"¡Majestic es una opción elegante y sofisticada para cualquier hogar!<br>Esta linea de juego de dormitorio PARAÍSO cuenta con un sistema de resortes Bonell que garantizan mayor comodidad y puntos de apoyo en la columna para un mejor descanso.<br>No esperes más, encuentra estos productos solo en TOTTUS.COM y TOTTUS APP.",https://media.falabella.com/tottusPE/43249168_1/public,imagenes/02027_Dormitorio_Majestic_Black_2_Plazas__2_Almohadas__P.jpg
muebles,Dormitorio Con Cajones Royal Dynasty Gold King + 2 Almohadas Viscoelásticas,PARAISO,"3,149","3,249",,"5,929",https://www.falabella.com.pe/falabella-pe/product/prod17380623/dormitorio-con-cajones-royal-dynasty-gold-king-2-almohadas-viscoelasticas/19732178,"Transforma tu santuario personal con el dormitorio PARAISO Royal Dynasty Gold King, una pieza central que promete lujo y confort inigualables. Diseñado con una estructura robusta de madera y un amplio ancho de 202 cm, este dormitorio no solo embellece tu espacio, sino que también optimiza el almacenamiento gracias a su base funcional. Disfruta noches de descanso profundo sobre un colchón con relleno de resorte pocket, que se adapta a tu cuerpo, y despierta revitalizado cada mañana. Además, incluye dos almohadas viscoelásticas que complementan perfectamente tu experiencia de confort, asegurando un soporte óptimo para tu cuello y cabeza.<br>Sumérgete en un descanso reparador gracias al colchón con resorte pocket que ofrece soporte individualizado y firmeza.Aprovecha el espacio al máximo con la base funcional que incorpora soluciones de almacenamiento inteligente para tu hogar.Disfruta de la elegancia y durabilidad del respaldo fabricado en madera de alta calidad, un toque clásico para tu habitación.Experimenta el confort adaptable con las dos almohadas viscoelásticas incluidas, que se amoldan a tu forma para un sueño profundo.Decora tu habitación con un estilo majestuoso que te brinda un espacio de relajación ideal para tus momentos de tranquilidad.",https://media.falabella.com/falabellaPE/19732176_1/public,imagenes/02028_Dormitorio_Con_Cajones_Royal_Dynasty_Gold_King__2_.jpg
muebles,Ropero Amplio Siena 6 Puertas 2 Cajones 181x149x47cm,MICA,,349.90,,399.90,https://www.falabella.com.pe/falabella-pe/product/prod17390236/ropero-siena-6-puertas-2-cajones/882947922,"Organiza tu vestuario con el ropero amplio MICA Siena, un mueble esencial que combina funcionalidad y estilo en un diseño de 181 cm de alto y 149 cm de ancho. Este armario, fabricado con resistente material MDP, ofrece una durabilidad excepcional para el uso diario, permitiéndote mantener tus prendas ordenadas por más tiempo. Sus 6 puertas con sistema de apertura tipo bisagra facilitan el acceso a cada sección, mientras que los 2 cajones incorporados brindan espacio adicional para accesorios, asegurando que todo tenga su lugar. Disfruta de un ambiente más ordenado y elegante en tu habitación con esta solución de almacenamiento pensada para tu comodidad.<br>Amplio espacio de almacenamiento para toda tu ropa y accesorios con sus 6 puertas y 2 cajones.Construcción robusta y duradera, fabricada en MDP de alta calidad que soporta hasta 40 kg.Diseño práctico que optimiza la organización gracias a sus múltiples compartimentos internos.Fácil acceso a tus pertenencias con un sistema de apertura de puertas tipo bisagra, suave y eficiente.Mueble versátil y funcional, ideal para mantener tu dormitorio ordenado y estético.",https://media.falabella.com/falabellaPE/883408412_1/public,imagenes/02029_Ropero_Amplio_Siena_6_Puertas_2_Cajones_181x149x47.jpg
